TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
TEKA4;21,25;;-0,06;0,00;0,01;24,58;-4,48;-52,80;-0,74;-43,28;-42,29;;0,03;0,00;-0,01;0,05;-7,76;-13,93;0,97;-1,80;2,80;0,26;14,82;;0,00;-4.378,29;-339,62;0,00;14.260.237,50
TELB3;12,57;;61,37;0,76;0,28;-38,83;18,85;4,17;13,56;-2,92;-15,78;-0,88;2,56;0,69;-0,56;5,71;1,23;0,46;5,55;0,37;0,63;0,11;15,19;;20.036,00;16,60;0,20;-0,57;1.116.328.230,27
TELB4;9,30;;45,40;0,56;0,21;-38,83;18,85;4,17;10,03;-2,92;-15,78;-0,88;1,89;0,51;-0,41;5,71;1,23;0,46;5,55;0,37;0,63;0,11;15,19;;70.426,62;16,60;0,20;-0,42;1.116.328.230,27
TEND3;26,90;2,15;8,52;2,80;0,56;29,38;11,13;10,69;8,18;9,25;1,07;0,36;0,91;1,78;-1,50;2,03;32,79;6,61;15,18;0,20;0,80;0,62;10,99;7,98;40.577.065,19;9,62;3,16;0,00;3.297.352.288,80
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;2,59;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;17,14;1,07;120,68;31,63;19,64;57,53;20,74;14,36;83,55;14,21;0,63;0,24;17,33;41,86;-62,12;3,18;26,21;16,27;22,56;0,62;0,38;1,13;30,70;41,69;8.205.119,29;0,54;0,14;7,40;2.626.156.545,71
TGMA3;37,36;7,25;8,80;2,48;1,77;21,60;17,46;12,68;6,39;6,00;-0,39;-0,15;1,12;4,90;-3,82;3,03;28,20;20,05;16,96;0,71;0,29;1,58;9,18;7,63;5.456.342,90;15,05;4,24;0,25;2.465.868.904,40
TIET11;12,54;;-17,06;0,95;0,24;0,00;21,64;-7,77;6,13;18,71;12,58;1,95;1,33;-6,45;-0,29;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;13,19;-0,73;0,06;5.004.795.800,93
TIET3;3,49;;-23,75;1,32;0,33;0,00;21,64;-7,77;8,52;18,71;12,58;1,95;1,84;-8,98;-0,41;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;2,64;-0,15;0,08;5.004.795.800,93
TIET4;3,51;;-23,88;1,33;0,33;0,00;21,64;-7,77;8,57;18,71;12,58;1,95;1,85;-9,03;-0,41;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;2,64;-0,15;0,08;5.004.795.800,93
TIMS3;23,04;7,73;34,21;3,86;0,97;53,17;22,49;6,26;9,52;8,54;-0,98;-0,40;2,14;-51,81;-1,28;0,93;11,27;2,84;23,61;0,25;0,60;0,45;7,93;-14,76;111.387.004,57;5,97;0,67;-2,34;55.775.333.329,92
TKNO3;193,95;2,10;13,49;1,74;1,44;24,48;14,91;14,02;12,69;11,24;-1,18;-0,16;1,89;3,28;-3,39;4,30;12,90;10,71;8,13;0,83;0,17;0,76;15,06;35,20;19.395,00;111,44;14,38;-2,98;559.549.403,95
TKNO4;185,00;3,81;12,87;1,66;1,38;24,48;14,91;14,02;12,10;11,24;-1,18;-0,16;1,80;3,13;-3,24;4,30;12,90;10,71;8,13;0,83;0,17;0,76;15,06;35,20;102.323,20;111,44;14,38;-2,84;559.549.403,95
TOKY3;0,99;;-1,08;450,01;67,11;46,71;-14,86;-21,31;-1,54;-1,55;-0,01;2,35;0,23;-5.261,97;-93,42;0,96;-41.826,38;-6.237,54;-11.039,24;0,15;0,97;292,70;14,79;;349.398,43;0,00;-0,92;-0,03;121.535.768,97
TOTS3;45,85;1,11;31,98;5,61;3,07;69,88;17,96;15,26;27,17;26,78;-0,40;-0,08;4,88;15,05;-4,74;2,36;17,55;9,59;13,54;0,55;0,42;0,63;18,01;32,58;116.231.544,19;8,17;1,43;3,47;27.482.562.488,85
TOYB3;2,29;;-43,94;0,03;0,00;24,06;-10,70;-10,96;-45,00;-46,99;;;4,81;0,34;0,00;;-0,07;0,00;;0,05;0,95;0,00;201,60;;;76,91;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;0,03;0,00;24,06;-10,70;-10,96;-49,12;-46,99;;;5,26;0,37;0,00;;-0,07;0,00;;0,05;0,95;0,00;201,60;;;76,91;-0,05;0,52;71.890.222,22
TPIS3;4,06;5,68;-4,19;0,20;0,07;33,43;-3,26;-3,57;-4,59;-38,22;-33,62;1,49;0,15;-0,16;-0,07;0,15;-4,87;-1,61;-5,26;0,33;0,68;0,45;5,93;;79.070,57;19,91;-0,97;0,03;178.640.000,00
TRAD3;5,23;;-3,38;1,12;0,92;26,49;-180,60;-173,99;-3,25;-2,88;0,37;-0,13;5,88;2,06;-1,95;6,24;-33,16;-27,10;-31,83;0,82;0,09;0,16;54,39;;223.862,95;4,67;-1,55;0,05;209.309.929,37
TRIS3;7,20;4,18;6,72;0,88;0,41;30,86;16,50;15,48;6,31;8,18;1,87;0,26;1,04;0,73;-3,13;2,81;13,02;6,07;6,98;0,47;0,53;0,39;11,01;7,37;2.184.551,29;8,23;1,07;0,12;1.343.646.273,60
TTEN3;14,28;1,34;7,29;1,59;0,62;17,69;7,76;6,79;6,38;8,36;1,98;0,49;0,49;2,41;-1,82;1,63;21,82;8,45;5,59;0,39;0,61;1,24;41,95;51,95;11.418.795,71;8,98;1,96;0,18;7.132.826.399,16
TUPY3;14,10;9,87;-50,07;0,59;0,18;16,05;2,99;-0,36;6,02;14,44;8,41;0,82;0,18;0,50;-0,49;2,41;-1,18;-0,37;2,61;0,31;0,69;1,02;15,61;;8.858.939,24;23,88;-0,28;0,46;1.867.550.851,50
TXRX3;9,98;;-0,72;-0,11;0,24;18,57;-8,81;-51,79;-4,23;-35,26;-33,28;;0,37;-0,24;-0,40;0,28;-15,80;-33,97;25,66;-2,15;3,15;0,66;2,30;;998,00;-87,84;-13,88;0,00;19.890.012,92
TXRX4;1,91;;-0,14;-0,02;0,05;18,57;-8,81;-51,79;-0,81;-35,26;-33,28;;0,07;-0,05;-0,08;0,28;-15,80;-33,97;25,66;-2,15;3,15;0,66;2,30;;987,00;-87,84;-13,88;0,00;19.890.012,92
UCAS3;1,31;13,86;-71,96;0,47;0,23;33,43;-3,49;-0,52;-10,78;-19,92;-9,14;0,40;0,38;4,75;-0,32;1,21;-0,65;-0,32;-5,27;0,49;0,51;0,61;8,69;;46.533,67;2,79;-0,02;0,67;86.573.136,84
UGPA3;20,87;3,59;7,99;1,45;0,51;7,10;3,95;2,11;4,27;7,01;2,74;0,93;0,17;3,07;-0,81;1,82;18,13;6,39;10,05;0,35;0,60;3,03;8,37;50,82;94.282.655,57;14,40;2,61;2,78;23.287.786.849,51
UNIP3;63,15;12,58;8,98;2,54;0,95;29,43;18,38;14,07;6,87;8,66;1,02;0,38;1,26;3,51;-1,60;2,96;28,31;10,55;11,18;0,37;0,62;0,75;12,24;35,60;615.737,33;24,83;7,03;0,15;7.940.646.005,97
UNIP5;72,10;8,94;10,26;2,90;1,08;29,43;18,38;14,07;7,85;8,66;1,02;0,38;1,44;4,01;-1,83;2,96;28,31;10,55;11,18;0,37;0,62;0,75;12,24;35,60;15.327,54;24,83;7,03;0,17;7.940.646.005,97
UNIP6;73,86;11,84;10,51;2,97;1,11;29,43;18,38;14,07;8,04;8,66;1,02;0,38;1,48;4,11;-1,87;2,96;28,31;10,55;11,18;0,37;0,62;0,75;12,24;35,60;11.971.027,76;24,83;7,03;0,17;7.940.646.005,97
USIM3;4,50;;14,99;0,23;0,14;8,21;3,61;1,40;5,82;6,78;0,96;0,04;0,21;0,41;-0,25;4,16;1,55;0,93;2,18;0,60;0,33;0,66;11,59;12,02;2.656.753,71;19,37;0,30;-1,13;5.633.377.801,76
USIM5;4,49;;14,96;0,23;0,14;8,21;3,61;1,40;5,81;6,78;0,96;0,04;0,21;0,41;-0,25;4,16;1,55;0,93;2,18;0,60;0,33;0,66;11,59;12,02;45.587.260,76;19,37;0,30;-1,13;5.633.377.801,76
USIM6;8,00;;26,65;0,41;0,25;8,21;3,61;1,40;10,35;6,78;0,96;0,04;0,37;0,73;-0,44;4,16;1,55;0,93;2,18;0,60;0,33;0,66;11,59;12,02;800,00;19,37;0,30;-2,02;5.633.377.801,76
VALE3;57,50;7,93;9,01;1,22;0,53;34,24;20,82;13,81;5,98;7,50;1,52;0,31;1,25;15,35;-0,66;1,22;13,52;5,87;10,13;0,43;0,55;0,42;7,33;;737.456.840,71;47,19;6,38;-0,22;260.992.935.850,00
VAMO3;3,81;7,04;15,98;1,58;0,18;73,73;68,79;6,72;1,56;6,27;4,71;4,77;1,07;1,58;-0,25;1,80;9,90;1,15;12,07;0,12;0,88;0,17;31,14;12,69;47.184.119,62;2,41;0,24;-0,27;4.118.733.965,97
VBBR3;23,70;5,55;4,71;1,27;0,44;4,61;4,72;3,11;3,10;5,57;2,46;1,01;0,15;2,11;-0,74;2,09;26,99;9,43;9,75;0,35;0,65;3,03;12,65;20,54;191.678.402,71;18,63;5,03;-0,50;26.520.300.000,00
VITT3;5,10;6,45;11,36;1,27;0,84;32,49;10,41;8,42;9,18;10,94;1,77;0,25;0,96;2,33;-2,02;2,63;11,22;7,41;7,84;0,66;0,34;0,88;12,74;4,26;616.818,71;4,00;0,45;-0,63;766.601.491,80
VIVA3;29,06;2,27;10,20;2,48;1,60;71,05;25,17;24,25;9,83;10,24;0,42;0,11;2,47;3,35;-4,34;4,13;24,35;15,70;19,35;0,64;0,36;0,65;28,01;21,13;64.959.284,62;11,70;2,85;0,23;6.863.907.167,14
VIVR3;0,94;;-1,20;0,40;0,15;29,87;-22,53;-26,99;-1,43;-1,55;-0,12;0,03;0,32;1,67;-0,26;1,24;-33,55;-12,17;-22,33;0,36;0,61;0,45;;;170.739,81;2,34;-0,79;0,02;36.064.117,08
VIVT3;33,53;3,41;18,55;1,59;0,86;44,00;15,53;10,12;12,09;13,30;1,21;0,16;1,88;-231,78;-1,08;0,98;8,57;4,61;8,29;0,54;0,46;0,46;4,76;3,13;121.692.093,19;21,10;1,81;1,50;108.186.108.235,66
VIVT4;45,34;;25,08;2,15;1,16;44,00;15,53;10,12;16,34;13,30;1,21;0,16;2,54;-313,41;-1,46;0,98;8,57;4,61;8,29;0,54;0,46;0,46;4,76;3,13;;21,10;1,81;2,02;108.186.108.235,66
VLID3;21,47;10,55;6,26;1,01;0,61;34,03;15,64;13,01;5,20;5,38;0,18;0,03;0,81;1,86;-1,21;3,04;16,12;9,81;14,19;0,61;0,39;0,75;1,58;38,92;3.875.826,48;21,29;3,43;-0,47;1.757.026.971,25
VSPT3;5,00;;6,51;0,49;0,27;19,76;12,09;7,29;3,93;3,37;-0,56;-0,07;0,47;-4,95;-0,31;0,71;7,57;4,16;12,19;0,55;0,45;0,57;10,07;;0,00;10,15;0,77;-0,04;1.780.029.215,00
VSPT4;0,00;;0,00;0,00;0,00;19,76;12,09;7,29;0,00;3,37;-0,56;-0,07;0,00;0,00;0,00;0,71;7,57;4,16;12,19;0,55;0,45;0,57;10,07;;;10,15;0,77;0,00;1.780.029.215,00
VSTE3;5,45;;1.182,39;0,60;0,37;63,15;4,84;0,05;11,11;16,67;5,56;0,30;0,54;4,36;-0,54;1,38;0,05;0,03;4,03;0,62;0,38;0,69;3,10;;54.310,00;9,15;0,00;-12,39;623.119.444,35
VTRU3;11,70;0,20;-5,81;1,72;1,40;22,04;-7,31;-14,81;-11,77;-8,09;3,68;-0,54;0,86;3,32;-3,05;4,48;-29,57;-24,02;-29,52;0,81;0,19;1,62;;;3.502.463,67;6,81;-2,01;;443.266.866,90
VULC3;19,99;7,50;6,88;2,34;1,65;41,45;21,52;24,37;7,79;7,99;0,20;0,06;1,68;3,73;-5,18;2,82;33,99;23,91;24,35;0,70;0,30;0,98;17,52;41,12;22.194.985,90;8,55;2,91;0,11;5.507.969.517,56
VVEO3;1,15;;-0,25;0,21;0,04;11,47;-7,06;-12,74;-0,46;-3,98;-3,52;1,60;0,03;0,18;-0,08;1,74;-81,75;-15,87;-16,92;0,19;0,81;1,25;30,99;;1.911.771,29;5,54;-4,53;0,00;371.243.699,20
WEGE3;36,41;2,19;23,84;6,88;3,84;33,61;19,82;15,65;18,82;18,44;-0,38;-0,14;3,73;13,84;-10,51;1,77;28,86;16,09;25,60;0,56;0,42;1,03;23,27;31,76;260.629.037,48;5,29;1,53;2,38;152.824.348.307,18
WEST3;4,50;;-3,57;0,23;0,17;39,61;-17,88;-9,13;-1,82;1,80;3,62;-0,45;0,33;0,44;-0,40;3,00;-6,41;-4,76;-13,03;0,74;0,26;0,52;5,08;;173.254,76;19,70;-1,26;0,05;49.992.066,00
WHRL3;4,46;13,45;7,17;3,01;0,67;18,21;7,83;7,11;6,51;6,16;-0,54;-0,25;0,51;-41,12;-2,08;0,98;41,96;9,37;18,77;0,22;0,78;1,32;10,80;-12,04;20.228,05;1,48;0,62;0,04;6.901.541.334,64
WHRL4;4,88;13,51;7,85;3,29;0,74;18,21;7,83;7,11;7,12;6,16;-0,54;-0,25;0,56;-44,99;-2,27;0,98;41,96;9,37;18,77;0,22;0,78;1,32;10,80;-12,04;50.622,90;1,48;0,62;0,05;6.901.541.334,64
WIZC3;8,44;2,97;7,30;2,10;0,55;61,85;44,23;13,63;2,25;2,41;0,16;0,15;1,00;-33,72;-0,71;0,93;28,76;7,56;24,12;0,26;0,48;0,55;13,02;-2,88;2.804.847,43;4,02;1,16;1,18;1.349.617.460,08
WLMM3;22,99;3,12;7,37;1,04;0,56;12,90;6,56;3,83;4,30;5,87;1,83;0,44;0,28;2,02;-1,34;1,91;14,11;7,61;8,24;0,54;0,46;1,99;23,58;17,94;2.939,13;22,11;3,12;-0,48;785.778.727,80
WLMM4;20,40;3,86;6,54;0,92;0,50;12,90;6,56;3,83;3,82;5,87;1,83;0,44;0,25;1,80;-1,19;1,91;14,11;7,61;8,24;0,54;0,46;1,99;23,58;17,94;63.273,45;22,11;3,12;-0,42;785.778.727,80
YDUQ3;13,75;4,14;12,62;1,24;0,39;61,02;16,26;5,49;4,26;9,34;5,08;1,48;0,69;7,57;-0,52;1,28;9,82;3,13;9,88;0,32;0,68;0,57;8,46;-14,30;42.736.418,62;11,10;1,09;0,12;3.768.721.701,25
ZAMP3;3,49;;-7,51;0,96;0,33;64,76;-0,15;-3,89;-196,70;-316,02;-119,31;0,59;0,29;-10,64;-0,43;0,87;-12,84;-4,46;-2,75;0,35;0,65;1,15;9,70;;2.470.525,52;3,62;-0,46;-0,08;1.420.201.038,55
